Tabla;Codigo;Nombre;Descripcion;Habilitado;Aplicacion;IsStandardGEL;IsStandardMSPS;Extra_I:Marca;Extra_II:Referencias;Extra_III:RegistroSanitario;Extra_IV:EstadoRegistro;Extra_V:Titular;Extra_VI:Fabricante;Extra_VII:Importador;Extra_VIII:NivelRiesgo;Extra_IX:PresentacionComercial;Extra_X:UnidadUso;ValorRegistro;UsuarioResponsable;Fecha_Actualizacion;IsPublicPrivate
DispositivosMedicosLibertadVigilada;19924852-40;TODAY CONDONES Y TODAY CONDONES LUBRICADOS-TODAY;ANTICONCEPTIVO DE BARRERA;SI;;False;False;TODAY;TODAY ULTRA SENSITIVO;INVIMA 2021DM-0000779-R2;Vigente;PFIZER S.A.S.;SURETEX LIMITED;WYETH CONSUMER HEALTHCARE LTD.,PFIZER S.A.S.;IIb;396;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;19924852-41;TODAY CONDONES Y TODAY CONDONES LUBRICADOS-TODAY;ANTICONCEPTIVO DE BARRERA;SI;;False;False;TODAY;TODAY ULTRA ESTIMULANTE;INVIMA 2021DM-0000779-R2;Vigente;PFIZER S.A.S.;SURETEX LIMITED;WYETH CONSUMER HEALTHCARE LTD.,PFIZER S.A.S.;IIb;1;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;19924852-42;TODAY CONDONES Y TODAY CONDONES LUBRICADOS-TODAY;ANTICONCEPTIVO DE BARRERA;SI;;False;False;TODAY;TODAY ULTRA ESTIMULANTE;INVIMA 2021DM-0000779-R2;Vigente;PFIZER S.A.S.;SURETEX LIMITED;WYETH CONSUMER HEALTHCARE LTD.,PFIZER S.A.S.;IIb;3;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;19924852-43;TODAY CONDONES Y TODAY CONDONES LUBRICADOS-TODAY;ANTICONCEPTIVO DE BARRERA;SI;;False;False;TODAY;TODAY ULTRA ESTIMULANTE;INVIMA 2021DM-0000779-R2;Vigente;PFIZER S.A.S.;SURETEX LIMITED;WYETH CONSUMER HEALTHCARE LTD.,PFIZER S.A.S.;IIb;4;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;19924852-44;TODAY CONDONES Y TODAY CONDONES LUBRICADOS-TODAY;ANTICONCEPTIVO DE BARRERA;SI;;False;False;TODAY;TODAY ULTRA ESTIMULANTE;INVIMA 2021DM-0000779-R2;Vigente;PFIZER S.A.S.;SURETEX LIMITED;WYETH CONSUMER HEALTHCARE LTD.,PFIZER S.A.S.;IIb;6;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;19924852-45;TODAY CONDONES Y TODAY CONDONES LUBRICADOS-TODAY;ANTICONCEPTIVO DE BARRERA;SI;;False;False;TODAY;TODAY ULTRA ESTIMULANTE;INVIMA 2021DM-0000779-R2;Vigente;PFIZER S.A.S.;SURETEX LIMITED;WYETH CONSUMER HEALTHCARE LTD.,PFIZER S.A.S.;IIb;8;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;19924852-46;TODAY CONDONES Y TODAY CONDONES LUBRICADOS-TODAY;ANTICONCEPTIVO DE BARRERA;SI;;False;False;TODAY;TODAY ULTRA ESTIMULANTE;INVIMA 2021DM-0000779-R2;Vigente;PFIZER S.A.S.;SURETEX LIMITED;WYETH CONSUMER HEALTHCARE LTD.,PFIZER S.A.S.;IIb;12;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;19924852-47;TODAY CONDONES Y TODAY CONDONES LUBRICADOS-TODAY;ANTICONCEPTIVO DE BARRERA;SI;;False;False;TODAY;TODAY ULTRA ESTIMULANTE;INVIMA 2021DM-0000779-R2;Vigente;PFIZER S.A.S.;SURETEX LIMITED;WYETH CONSUMER HEALTHCARE LTD.,PFIZER S.A.S.;IIb;24;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;19924852-48;TODAY CONDONES Y TODAY CONDONES LUBRICADOS-TODAY;ANTICONCEPTIVO DE BARRERA;SI;;False;False;TODAY;TODAY ULTRA ESTIMULANTE;INVIMA 2021DM-0000779-R2;Vigente;PFIZER S.A.S.;SURETEX LIMITED;WYETH CONSUMER HEALTHCARE LTD.,PFIZER S.A.S.;IIb;396;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;19924852-49;TODAY CONDONES Y TODAY CONDONES LUBRICADOS-TODAY;ANTICONCEPTIVO DE BARRERA;SI;;False;False;TODAY;TODAY REAL SENSATION;INVIMA 2021DM-0000779-R2;Vigente;PFIZER S.A.S.;SURETEX LIMITED;WYETH CONSUMER HEALTHCARE LTD.,PFIZER S.A.S.;IIb;1;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;19924852-5;TODAY CONDONES Y TODAY CONDONES LUBRICADOS-TODAY;ANTICONCEPTIVO DE BARRERA;SI;;False;False;TODAY;TODAY CONDONES LUBRICADOS;INVIMA 2021DM-0000779-R2;Vigente;PFIZER S.A.S.;SURETEX LIMITED;WYETH CONSUMER HEALTHCARE LTD.,PFIZER S.A.S.;IIb;8;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;19924852-50;TODAY CONDONES Y TODAY CONDONES LUBRICADOS-TODAY;ANTICONCEPTIVO DE BARRERA;SI;;False;False;TODAY;TODAY REAL SENSATION;INVIMA 2021DM-0000779-R2;Vigente;PFIZER S.A.S.;SURETEX LIMITED;WYETH CONSUMER HEALTHCARE LTD.,PFIZER S.A.S.;IIb;3;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;19924852-51;TODAY CONDONES Y TODAY CONDONES LUBRICADOS-TODAY;ANTICONCEPTIVO DE BARRERA;SI;;False;False;TODAY;TODAY REAL SENSATION;INVIMA 2021DM-0000779-R2;Vigente;PFIZER S.A.S.;SURETEX LIMITED;WYETH CONSUMER HEALTHCARE LTD.,PFIZER S.A.S.;IIb;4;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;19924852-52;TODAY CONDONES Y TODAY CONDONES LUBRICADOS-TODAY;ANTICONCEPTIVO DE BARRERA;SI;;False;False;TODAY;TODAY REAL SENSATION;INVIMA 2021DM-0000779-R2;Vigente;PFIZER S.A.S.;SURETEX LIMITED;WYETH CONSUMER HEALTHCARE LTD.,PFIZER S.A.S.;IIb;6;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;19924852-53;TODAY CONDONES Y TODAY CONDONES LUBRICADOS-TODAY;ANTICONCEPTIVO DE BARRERA;SI;;False;False;TODAY;TODAY REAL SENSATION;INVIMA 2021DM-0000779-R2;Vigente;PFIZER S.A.S.;SURETEX LIMITED;WYETH CONSUMER HEALTHCARE LTD.,PFIZER S.A.S.;IIb;8;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;19924852-55;TODAY CONDONES Y TODAY CONDONES LUBRICADOS-TODAY;ANTICONCEPTIVO DE BARRERA;SI;;False;False;TODAY;TODAY REAL SENSATION;INVIMA 2021DM-0000779-R2;Vigente;PFIZER S.A.S.;SURETEX LIMITED;WYETH CONSUMER HEALTHCARE LTD.,PFIZER S.A.S.;IIb;24;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;19924852-6;TODAY CONDONES Y TODAY CONDONES LUBRICADOS-TODAY;ANTICONCEPTIVO DE BARRERA;SI;;False;False;TODAY;TODAY CONDONES LUBRICADOS;INVIMA 2021DM-0000779-R2;Vigente;PFIZER S.A.S.;SURETEX LIMITED;WYETH CONSUMER HEALTHCARE LTD.,PFIZER S.A.S.;IIb;12;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;19924852-7;TODAY CONDONES Y TODAY CONDONES LUBRICADOS-TODAY;ANTICONCEPTIVO DE BARRERA;SI;;False;False;TODAY;TODAY CONDONES LUBRICADOS;INVIMA 2021DM-0000779-R2;Vigente;PFIZER S.A.S.;SURETEX LIMITED;WYETH CONSUMER HEALTHCARE LTD.,PFIZER S.A.S.;IIb;24;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;19924852-8;TODAY CONDONES Y TODAY CONDONES LUBRICADOS-TODAY;ANTICONCEPTIVO DE BARRERA;SI;;False;False;TODAY;TODAY CONDONES LUBRICADOS;INVIMA 2021DM-0000779-R2;Vigente;PFIZER S.A.S.;SURETEX LIMITED;WYETH CONSUMER HEALTHCARE LTD.,PFIZER S.A.S.;IIb;396;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;19924852-9;TODAY CONDONES Y TODAY CONDONES LUBRICADOS-TODAY;ANTICONCEPTIVO DE BARRERA;SI;;False;False;TODAY;TODAY CONDONES NO LUBRICADOS;INVIMA 2021DM-0000779-R2;Vigente;PFIZER S.A.S.;SURETEX LIMITED;WYETH CONSUMER HEALTHCARE LTD.,PFIZER S.A.S.;IIb;1;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;19942360-1;SISTEMA DE ImplanteCOCLEAR ADVANCED BIONICS LLC;ImplanteCOCLEAR;SI;;False;False;ADVANCED BIONICS LLC;NAIDA Q90;INVIMA 2025DM-0002510-R2;Vigente;ADVANCED BIONICS SUSCURSAL COLOMBIA;ADVANCED BIONICS LLC;CENTRO MEDICO OTOLOGICO JOSE A RIVAS/DISORTHO S.A/MEDINISTROS S.A.S.;IIb;1;1 Implante;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;19942360-2;SISTEMA DE ImplanteCOCLEAR ADVANCED BIONICS LLC;ImplanteCOCLEAR;SI;;False;False;ADVANCED BIONICS LLC;NAIDA Q70;INVIMA 2025DM-0002510-R2;Vigente;ADVANCED BIONICS SUSCURSAL COLOMBIA;ADVANCED BIONICS LLC;CENTRO MEDICO OTOLOGICO JOSE A RIVAS/DISORTHO S.A/MEDINISTROS S.A.S.;IIb;1;1 Implante;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;19942360-3;SISTEMA DE ImplanteCOCLEAR ADVANCED BIONICS LLC;ImplanteCOCLEAR;SI;;False;False;ADVANCED BIONICS LLC;NAIDAQ30;INVIMA 2025DM-0002510-R2;Vigente;ADVANCED BIONICS SUSCURSAL COLOMBIA;ADVANCED BIONICS LLC;CENTRO MEDICO OTOLOGICO JOSE A RIVAS/DISORTHO S.A/MEDINISTROS S.A.S.;IIb;1;1 Implante;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;19942360-4;SISTEMA DE ImplanteCOCLEAR ADVANCED BIONICS LLC;ImplanteCOCLEAR;SI;;False;False;ADVANCED BIONICS LLC;NEPTUNE;INVIMA 2025DM-0002510-R2;Vigente;ADVANCED BIONICS SUSCURSAL COLOMBIA;ADVANCED BIONICS LLC;CENTRO MEDICO OTOLOGICO JOSE A RIVAS/DISORTHO S.A/MEDINISTROS S.A.S.;IIb;1;1 Implante;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;19942360-5;SISTEMA DE ImplanteCOCLEAR ADVANCED BIONICS LLC;ImplanteCOCLEAR;SI;;False;False;ADVANCED BIONICS LLC;HIRES ULTRA 3D;INVIMA 2025DM-0002510-R2;Vigente;ADVANCED BIONICS SUSCURSAL COLOMBIA;ADVANCED BIONICS LLC;CENTRO MEDICO OTOLOGICO JOSE A RIVAS/DISORTHO S.A/MEDINISTROS S.A.S.;IIb;1;1 Implante;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;19942360-6;SISTEMA DE ImplanteCOCLEAR ADVANCED BIONICS LLC;ImplanteCOCLEAR;SI;;False;False;ADVANCED BIONICS LLC;HIRES ULTRA;INVIMA 2025DM-0002510-R2;Vigente;ADVANCED BIONICS SUSCURSAL COLOMBIA;ADVANCED BIONICS LLC;CENTRO MEDICO OTOLOGICO JOSE A RIVAS/DISORTHO S.A/MEDINISTROS S.A.S.;IIb;1;1 Implante;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;19943544-1;CONDONES PROFAMILIA;ANTICONCEPTIVO DE BARRERA;SI;;False;False;PROFAMILIA;PROFAMILIA;INVIMA 2014DM-0002567-R1;Vencido;ASOCIACION PROBIENESTAR DE LA FAMILIA COLOMBIANA PROFAMILIA;CPR PRODUKTIONS UND VERTRIEBS GMBH;ASOCIACION PROBIENESTAR DE LA FAMILIA COLOMBIANA PROFAMILIA;IIb;3;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;19943544-2;CONDONES PROFAMILIA;ANTICONCEPTIVO DE BARRERA;SI;;False;False;PROFAMILIA;PROFAMILIA;INVIMA 2014DM-0002567-R1;Vencido;ASOCIACION PROBIENESTAR DE LA FAMILIA COLOMBIANA PROFAMILIA;CPR PRODUKTIONS UND VERTRIEBS GMBH;ASOCIACION PROBIENESTAR DE LA FAMILIA COLOMBIANA PROFAMILIA;IIb;1;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;19943544-3;CONDONES PROFAMILIA;ANTICONCEPTIVO DE BARRERA;SI;;False;False;PROFAMILIA;PROFAMILIA;INVIMA 2014DM-0002567-R1;Vencido;ASOCIACION PROBIENESTAR DE LA FAMILIA COLOMBIANA PROFAMILIA;CPR PRODUKTIONS UND VERTRIEBS GMBH;ASOCIACION PROBIENESTAR DE LA FAMILIA COLOMBIANA PROFAMILIA;IIb;100;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;19943544-4;CONDONES PROFAMILIA;ANTICONCEPTIVO DE BARRERA;SI;;False;False;PROFAMILIA;PROFAMILIA;INVIMA 2014DM-0002567-R1;Vencido;ASOCIACION PROBIENESTAR DE LA FAMILIA COLOMBIANA PROFAMILIA;CPR PRODUKTIONS UND VERTRIEBS GMBH;ASOCIACION PROBIENESTAR DE LA FAMILIA COLOMBIANA PROFAMILIA;IIb;500;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;19945682-1;DESFIBRILADOR CARDIOVERSOR IMPLANTABLE;DESFIBRILADOR;SI;;False;False;MEDTRONIC EUROPE S. A.R.L/MEDTRONIC INC;DDMB2D4;INVIMA 2014DM-0002611-R1;Vencido;MEDTRONIC INC;MEDTRONIC EUROPE S. A.R.L/MEDTRONIC INC;MEDTRONIC COLOMBIA S.A;III;1;1 Desfibrilador;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;19945682-10;DESFIBRILADOR CARDIOVERSOR IMPLANTABLE;DESFIBRILADOR;SI;;False;False;MEDTRONIC EUROPE S. A.R.L/MEDTRONIC INC;DTMC2QQ;INVIMA 2014DM-0002611-R1;Vencido;MEDTRONIC INC;MEDTRONIC EUROPE S. A.R.L/MEDTRONIC INC;MEDTRONIC COLOMBIA S.A;III;1;1 Desfibrilador;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;19945682-2;DESFIBRILADOR CARDIOVERSOR IMPLANTABLE;DESFIBRILADOR;SI;;False;False;MEDTRONIC EUROPE S. A.R.L/MEDTRONIC INC;DDMC3D4;INVIMA 2014DM-0002611-R1;Vencido;MEDTRONIC INC;MEDTRONIC EUROPE S. A.R.L/MEDTRONIC INC;MEDTRONIC COLOMBIA S.A;III;1;1 Desfibrilador;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;19945682-3;DESFIBRILADOR CARDIOVERSOR IMPLANTABLE;DESFIBRILADOR;SI;;False;False;MEDTRONIC EUROPE S. A.R.L/MEDTRONIC INC;DVMB3D4;INVIMA 2014DM-0002611-R1;Vencido;MEDTRONIC INC;MEDTRONIC EUROPE S. A.R.L/MEDTRONIC INC;MEDTRONIC COLOMBIA S.A;III;1;1 Desfibrilador;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;19945682-4;DESFIBRILADOR CARDIOVERSOR IMPLANTABLE;DESFIBRILADOR;SI;;False;False;MEDTRONIC EUROPE S. A.R.L/MEDTRONIC INC;DVMC3D4;INVIMA 2014DM-0002611-R1;Vencido;MEDTRONIC INC;MEDTRONIC EUROPE S. A.R.L/MEDTRONIC INC;MEDTRONIC COLOMBIA S.A;III;1;1 Desfibrilador;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;19945682-5;DESFIBRILADOR CARDIOVERSOR IMPLANTABLE;DESFIBRILADOR;SI;;False;False;MEDTRONIC EUROPE S. A.R.L/MEDTRONIC INC;DDMD3D4;INVIMA 2014DM-0002611-R1;Vencido;MEDTRONIC INC;MEDTRONIC EUROPE S. A.R.L/MEDTRONIC INC;MEDTRONIC COLOMBIA S.A;III;1;1 Desfibrilador;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;19945682-6;DESFIBRILADOR CARDIOVERSOR IMPLANTABLE;DESFIBRILADOR;SI;;False;False;MEDTRONIC EUROPE S. A.R.L/MEDTRONIC INC;DVMD3D4;INVIMA 2014DM-0002611-R1;Vencido;MEDTRONIC INC;MEDTRONIC EUROPE S. A.R.L/MEDTRONIC INC;MEDTRONIC COLOMBIA S.A;III;1;1 Desfibrilador;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;19945682-7;DESFIBRILADOR CARDIOVERSOR IMPLANTABLE;DESFIBRILADOR;SI;;False;False;MEDTRONIC EUROPE S. A.R.L/MEDTRONIC INC;DTMB2D4;INVIMA 2014DM-0002611-R1;Vencido;MEDTRONIC INC;MEDTRONIC EUROPE S. A.R.L/MEDTRONIC INC;MEDTRONIC COLOMBIA S.A;III;1;1 Desfibrilador;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;19945682-8;DESFIBRILADOR CARDIOVERSOR IMPLANTABLE;DESFIBRILADOR;SI;;False;False;MEDTRONIC EUROPE S. A.R.L/MEDTRONIC INC;DTMB2QQ;INVIMA 2014DM-0002611-R1;Vencido;MEDTRONIC INC;MEDTRONIC EUROPE S. A.R.L/MEDTRONIC INC;MEDTRONIC COLOMBIA S.A;III;1;1 Desfibrilador;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;19945682-9;DESFIBRILADOR CARDIOVERSOR IMPLANTABLE;DESFIBRILADOR;SI;;False;False;MEDTRONIC EUROPE S. A.R.L/MEDTRONIC INC;DTMC2D4;INVIMA 2014DM-0002611-R1;Vencido;MEDTRONIC INC;MEDTRONIC EUROPE S. A.R.L/MEDTRONIC INC;MEDTRONIC COLOMBIA S.A;III;1;1 Desfibrilador;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;19949476-1;PRESERVATIVO CONDONES DE LATEX ON;ANTICONCEPTIVO DE BARRERA;SI;;False;False;ON;NATURAL FEELING;INVIMA 2015DM-0003069-R1;Vigente;BUSINESS DEVELOPMENT PARTNERS Y CIA LTDA-BDP LTDA.;RyS CONSUMER GOODS GMBH;BUSINESS DEVELOPMENT PARTNERS Y CIA LTDA-BDP LTDA.;IIb;1;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;19949476-10;PRESERVATIVO CONDONES DE LATEX ON;ANTICONCEPTIVO DE BARRERA;SI;;False;False;ON;NATURAL FEELING;INVIMA 2015DM-0003069-R1;Vigente;BUSINESS DEVELOPMENT PARTNERS Y CIA LTDA-BDP LTDA.;RyS CONSUMER GOODS GMBH;BUSINESS DEVELOPMENT PARTNERS Y CIA LTDA-BDP LTDA.;IIb;144;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;19949476-11;PRESERVATIVO CONDONES DE LATEX ON;ANTICONCEPTIVO DE BARRERA;SI;;False;False;ON;STIMULATION;INVIMA 2015DM-0003069-R1;Vigente;BUSINESS DEVELOPMENT PARTNERS Y CIA LTDA-BDP LTDA.;RyS CONSUMER GOODS GMBH;BUSINESS DEVELOPMENT PARTNERS Y CIA LTDA-BDP LTDA.;IIb;1;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;19949476-12;PRESERVATIVO CONDONES DE LATEX ON;ANTICONCEPTIVO DE BARRERA;SI;;False;False;ON;STIMULATION;INVIMA 2015DM-0003069-R1;Vigente;BUSINESS DEVELOPMENT PARTNERS Y CIA LTDA-BDP LTDA.;RyS CONSUMER GOODS GMBH;BUSINESS DEVELOPMENT PARTNERS Y CIA LTDA-BDP LTDA.;IIb;3;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;19949476-13;PRESERVATIVO CONDONES DE LATEX ON;ANTICONCEPTIVO DE BARRERA;SI;;False;False;ON;STIMULATION;INVIMA 2015DM-0003069-R1;Vigente;BUSINESS DEVELOPMENT PARTNERS Y CIA LTDA-BDP LTDA.;RyS CONSUMER GOODS GMBH;BUSINESS DEVELOPMENT PARTNERS Y CIA LTDA-BDP LTDA.;IIb;6;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;19949476-14;PRESERVATIVO CONDONES DE LATEX ON;ANTICONCEPTIVO DE BARRERA;SI;;False;False;ON;STIMULATION;INVIMA 2015DM-0003069-R1;Vigente;BUSINESS DEVELOPMENT PARTNERS Y CIA LTDA-BDP LTDA.;RyS CONSUMER GOODS GMBH;BUSINESS DEVELOPMENT PARTNERS Y CIA LTDA-BDP LTDA.;IIb;9;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;19949476-15;PRESERVATIVO CONDONES DE LATEX ON;ANTICONCEPTIVO DE BARRERA;SI;;False;False;ON;STIMULATION;INVIMA 2015DM-0003069-R1;Vigente;BUSINESS DEVELOPMENT PARTNERS Y CIA LTDA-BDP LTDA.;RyS CONSUMER GOODS GMBH;BUSINESS DEVELOPMENT PARTNERS Y CIA LTDA-BDP LTDA.;IIb;10;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;19949476-16;PRESERVATIVO CONDONES DE LATEX ON;ANTICONCEPTIVO DE BARRERA;SI;;False;False;ON;STIMULATION;INVIMA 2015DM-0003069-R1;Vigente;BUSINESS DEVELOPMENT PARTNERS Y CIA LTDA-BDP LTDA.;RyS CONSUMER GOODS GMBH;BUSINESS DEVELOPMENT PARTNERS Y CIA LTDA-BDP LTDA.;IIb;12;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;19949476-17;PRESERVATIVO CONDONES DE LATEX ON;ANTICONCEPTIVO DE BARRERA;SI;;False;False;ON;STIMULATION;INVIMA 2015DM-0003069-R1;Vigente;BUSINESS DEVELOPMENT PARTNERS Y CIA LTDA-BDP LTDA.;RyS CONSUMER GOODS GMBH;BUSINESS DEVELOPMENT PARTNERS Y CIA LTDA-BDP LTDA.;IIb;36;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;19949476-18;PRESERVATIVO CONDONES DE LATEX ON;ANTICONCEPTIVO DE BARRERA;SI;;False;False;ON;STIMULATION;INVIMA 2015DM-0003069-R1;Vigente;BUSINESS DEVELOPMENT PARTNERS Y CIA LTDA-BDP LTDA.;RyS CONSUMER GOODS GMBH;BUSINESS DEVELOPMENT PARTNERS Y CIA LTDA-BDP LTDA.;IIb;72;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;19949476-19;PRESERVATIVO CONDONES DE LATEX ON;ANTICONCEPTIVO DE BARRERA;SI;;False;False;ON;STIMULATION;INVIMA 2015DM-0003069-R1;Vigente;BUSINESS DEVELOPMENT PARTNERS Y CIA LTDA-BDP LTDA.;RyS CONSUMER GOODS GMBH;BUSINESS DEVELOPMENT PARTNERS Y CIA LTDA-BDP LTDA.;IIb;100;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;19949476-2;PRESERVATIVO CONDONES DE LATEX ON;ANTICONCEPTIVO DE BARRERA;SI;;False;False;ON;NATURAL FEELING;INVIMA 2015DM-0003069-R1;Vigente;BUSINESS DEVELOPMENT PARTNERS Y CIA LTDA-BDP LTDA.;RyS CONSUMER GOODS GMBH;BUSINESS DEVELOPMENT PARTNERS Y CIA LTDA-BDP LTDA.;IIb;3;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;19949476-20;PRESERVATIVO CONDONES DE LATEX ON;ANTICONCEPTIVO DE BARRERA;SI;;False;False;ON;STIMULATION;INVIMA 2015DM-0003069-R1;Vigente;BUSINESS DEVELOPMENT PARTNERS Y CIA LTDA-BDP LTDA.;RyS CONSUMER GOODS GMBH;BUSINESS DEVELOPMENT PARTNERS Y CIA LTDA-BDP LTDA.;IIb;144;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;19949476-21;PRESERVATIVO CONDONES DE LATEX ON;ANTICONCEPTIVO DE BARRERA;SI;;False;False;ON;FRUIT y COLOR;INVIMA 2015DM-0003069-R1;Vigente;BUSINESS DEVELOPMENT PARTNERS Y CIA LTDA-BDP LTDA.;RyS CONSUMER GOODS GMBH;BUSINESS DEVELOPMENT PARTNERS Y CIA LTDA-BDP LTDA.;IIb;1;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;19949476-22;PRESERVATIVO CONDONES DE LATEX ON;ANTICONCEPTIVO DE BARRERA;SI;;False;False;ON;FRUIT y COLOR;INVIMA 2015DM-0003069-R1;Vigente;BUSINESS DEVELOPMENT PARTNERS Y CIA LTDA-BDP LTDA.;RyS CONSUMER GOODS GMBH;BUSINESS DEVELOPMENT PARTNERS Y CIA LTDA-BDP LTDA.;IIb;3;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;19949476-23;PRESERVATIVO CONDONES DE LATEX ON;ANTICONCEPTIVO DE BARRERA;SI;;False;False;ON;FRUIT y COLOR;INVIMA 2015DM-0003069-R1;Vigente;BUSINESS DEVELOPMENT PARTNERS Y CIA LTDA-BDP LTDA.;RyS CONSUMER GOODS GMBH;BUSINESS DEVELOPMENT PARTNERS Y CIA LTDA-BDP LTDA.;IIb;6;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;19949476-24;PRESERVATIVO CONDONES DE LATEX ON;ANTICONCEPTIVO DE BARRERA;SI;;False;False;ON;FRUIT y COLOR;INVIMA 2015DM-0003069-R1;Vigente;BUSINESS DEVELOPMENT PARTNERS Y CIA LTDA-BDP LTDA.;RyS CONSUMER GOODS GMBH;BUSINESS DEVELOPMENT PARTNERS Y CIA LTDA-BDP LTDA.;IIb;9;1 Condon;;;2025-03-25 05:55:09 PM;
DispositivosMedicosLibertadVigilada;19949476-25;PRESERVATIVO CONDONES DE LATEX ON;ANTICONCEPTIVO DE BARRERA;SI;;False;False;ON;FRUIT y COLOR;INVIMA 2015DM-0003069-R1;Vigente;BUSINESS DEVELOPMENT PARTNERS Y CIA LTDA-BDP LTDA.;RyS CONSUMER GOODS GMBH;BUSINESS DEVELOPMENT PARTNERS Y CIA LTDA-BDP LTDA.;IIb;10;1 Condon;;;2025-03-25 05:55:09 PM;
