ref,codigo,descripcion,uvr,tipo
01221,383502,"RESECCION CON ANASTOMOSIS EN VASOS ESPINALES, SEGMENTO TORACICO (77)",510.0,quirurgico
01222,383503,"RESECCION CON ANASTOMOSIS EN VASOS ESPINALES, SEGMENTO LUMBOSACRO (77)",460.0,quirurgico
01223,030401,DRENAJE DE COLECCION EPIDURAL POR LAMINOTOMIA,275.0,quirurgico
01223,030402,DRENAJE DE COLECCION EPIDURAL POR LAMINECTOMIA,275.0,quirurgico
01230,776931,ESCISIÓN DE TUMOR (BENIGNO O MALIGNO) EN COLUMNA VERTEBRAL VIA POSTERIOR O POSTEROLATERAL,220.0,quirurgico
01230,776932,ESCISIÓN DE TUMOR (BENIGNO O MALIGNO) SACROCOCCIGEO VIA ANTERIOR,300.0,quirurgico
01230,776933,ESCISIÓN DE TUMOR (BENIGNO O MALIGNO) SACROCOCCIGEO VIA POSTERIOR O POSTEROLATERAL,220.0,quirurgico
01231,776930,ESCISIÓN DE TUMOR (BENIGNO O MALIGNO) EN COLUMNA VERTEBRAL VIA ANTERIOR,300.0,quirurgico
01232,034201,"RESECCION DE TUMOR EXTRADURAL (EPIDURAL) VIA POSTERIOR, CON LAMINECTOMIA BILATERAL",260.0,quirurgico
01232,034202,"RESECCION DE TUMOR EXTRADURAL (EPIDURAL) VIA POSTERIOR, CON LAMINOPLASTIA",260.0,quirurgico
01232,034203,"RESECCION DE TUMOR EXTRADURAL (EPIDURAL) VIA POSTERIOR, CON SACRECTOMIA TOTAL O PARCIAL",330.0,quirurgico
01232,034204,"RESECCION DE TUMOR EXTRADURAL (EPIDURAL) VIA ANTERIOR, CON CORPECTOMIA Y ARTRODESIS",340.0,quirurgico
01232,034205,"RESECCION DE TUMOR EXTRADURAL (EPIDURAL) VIA ANTERIOR, CON CORPECTOMIA, ARTRODESIS E INSTRUMENTACION",430.0,quirurgico
01232,034206,RESECCION DE TUMOR EXTRADURAL (EPIDURAL) CON INSTRUMENTACION VIA ANTERIOR Y POSTERIOR,430.0,quirurgico
01233,034301,"RESECCION DE TUMOR INTRADURAL EXTRAMEDULAR VIA POSTERIOR, POR LAMINECTOMIA BILATERAL",310.0,quirurgico
01233,034303,"RESECCION DE TUMOR INTRADURAL EXTRAMEDULAR , VIA POSTERIOR, POR LAMINECTOMIA Y FORAMINECTOMIA",310.0,quirurgico
01233,034305,RESECCION DE TUMOR INTRADURAL EXTRAMEDULAR VIA ANTERIOR,310.0,quirurgico
01234,034302,"RESECCION DE TUMOR INTRADURAL EXTRAMEDULAR , VIA POSTERIOR, CON LAMINOPLASTIA Y/O DUROPLASTIA",310.0,quirurgico
01234,034304,RESECCION DE TUMOR INTRADURAL EXTRAMEDULAR VIA POSTERIOR O POSTERO LATERAL,310.0,quirurgico
01236,034401,"RESECCION DE TUMOR INTRADURAL INTRAMEDULARES , POR VIA ANTERIOR",405.0,quirurgico
01236,034402,"RESECCION DE TUMOR INTRADURAL INTRAMEDULAR, POR VIA POSTERIOR",405.0,quirurgico
01237,033201,"BIOPSIA DE TUMOR INTRADURALES ( INTRAMEDULARES Y EXTRAMEDULARES) CERVICALES, DORSALES, LUMBOSACROS O COCCIGEOS",230.0,quirurgico
01240,030201,EXPLORACION Y DESCOMPRESION DEL CANAL RAQUIDEO Y RAICES ESPINALES POR LAMINECTOMIA,305.0,quirurgico
01241,030202,EXPLORACION Y DESCOMPRESION DEL CANAL RAQUIDEO Y RAICES ESPINALES POR HEMILAMINECTOMIA,305.0,quirurgico
01241,030207,"EXPLORACION Y DESCOMPRESION DEL CANAL RAQUIDEO (EXCEPTO SEGMENTO CERVICAL) Y RAICES ESPINALES POR, POR FORAMINOTOMIA POSTERIOR",305.0,quirurgico
01242,030203,EXPLORACION Y DESCOMPRESION DEL CANAL RAQUIDEO Y RAICES ESPINALES POR LAMINOTOMIA,305.0,quirurgico
01243,805101,ESCISIÓN DE DISCO INTERVERTEBRAL EN SEGMENTO CERVICAL VIA ANTERIOR (100),270.0,quirurgico
01243,805102,ESCISIÓN DE DISCO INTERVERTEBRAL EN SEGMENTO CERVICAL VIA POSTERIOR (100),190.0,quirurgico
01243,805105,"DISCECTOMIA CERVICAL, VIA ANTERIOR CON INJERTO OSEO AUTOLOGO O HETEROLOGO [CLOWARD, SMITH ROBINSON, SIMMONS] (100)",420.0,quirurgico
01244,805121,ESCISIÓN DE DISCO INTERVERTEBRAL EN SEGMENTO TORACICO VIA ANTERIOR (100),270.0,quirurgico
01244,805122,ESCISIÓN DE DISCO INTERVERTEBRAL EN SEGMENTO TORACICO VIA POSTERIOR (100),190.0,quirurgico
01245,805131,ESCISIÓN DE DISCO INTERVERTEBRAL EN SEGMENTO LUMBAR VIA ANTERIOR (100),275.0,quirurgico
01245,805132,ESCISIÓN DE DISCO INTERVERTEBRAL EN SEGMENTO LUMBAR VIA POSTERIOR (100),195.0,quirurgico
01245,805134,"DISCECTOMIA LUMBAR, VIA POSTEROLATERAL CON O SIN FACECTOMIA [EN DESCOMPRESION] (100)",195.0,quirurgico
01246,780931,INJERTO OSEO EN COLUMNA VERTEBRAL VIA ANTERIOR,250.0,quirurgico
01246,780932,INJERTO OSEO EN COLUMNA VERTEBRAL VIA POSTERIOR,170.0,quirurgico
01247,805110,NUCLEOTOMIA PERCUTANEA CERVICAL [EN DESCOMPRESION] (100),175.0,quirurgico
01247,805123,NUCLEOTOMIA PERCUTANEA TORACICA [ EN DESCOMPRESION] (100),175.0,quirurgico
01247,805133,NUCLEOTOMIA PERCUTANEA LUMBAR [ EN DESCOMPRESION] (100),175.0,quirurgico
01250,805200,QUIMIONUCLEOLISIS O DISCOLISIS INTERVERTEBRAL SOD * (100),125.0,quirurgico
01260,032200,CORDOTOMIA ABIERTA SOD *,210.0,quirurgico
01260,032301,"LESION DE TRACTOS DE ENTRADA DE RAICES POSTERIORES ( DREZ ), POR RADIOFRECUENCIA",210.0,quirurgico
01260,032400,MIELOTOMIA ABIERTA SOD *,210.0,quirurgico
01261,038200,NEUROLISIS DE RAICES ESPINALES SOD *,105.0,quirurgico
01265,038200,NEUROLISIS DE RAICES ESPINALES SOD *,105.0,quirurgico
01271,039001,INSERCION DE CATETER EPIDURAL EN CANAL ESPINAL PARA INFUSION DE SUSTANCIA TERAPEUTICA O PALIATIVA,80.0,quirurgico
01271,039002,INSERCION DE CATETER EPIDURAL EN CANAL ESPINAL CON PUERTA DE ENTRADA IMPLANTABLE PARA INFUSION DE SUSTANCIA TERAPEUTICA O PALIATIVA,80.0,quirurgico
01272,039302,"IMPLANTACION DE ELECTRODOS O RECEPTOR DE NEUROESTIMULACION ESPINAL, POR VIA PERCUTANEA",205.0,quirurgico
01272,039400,RETIRO DE ELECTRODOS Y/O RECEPTOR DE NEUROESTIMULACION ESPINAL SOD *,55.0,quirurgico
01273,039700,"REEMPLAZO, IRRIGACION O REVISION DE DERIVACION ESPINAL SOD",55.0,quirurgico
01273,039800,RETIRO DE DERIVACION ESPINAL SOD *,55.0,quirurgico
01275,039301,"IMPLANTACION DE ELECTRODOS O RECEPTOR DE NEUROESTIMULACION ESPINAL, INTRADURAL, POR LAMINECTOMIA",140.0,quirurgico
01280,033100,PUNCION LUMBAR SOD *,40.0,quirurgico
01281,010101,"PUNCIÓN CISTERNAL, VÍA LATERAL",70.0,quirurgico
01281,010102,"PUNCIÓN CISTERNAL, VÍA MEDIAL",70.0,quirurgico
01282,010901,PUNCION SUBDURAL,105.0,quirurgico
01283,010201,PUNCION [ASPIRACION DE LIQUIDO] VENTRICULAR A TRAVES DE CATETER PREVIAMENTE IMPLANTADO,30.0,quirurgico
01283,010202,PUNCION [ASPIRACION DE LIQUIDO] VENTRICULAR POR TREPANACION ( SIN CATETER),105.0,quirurgico
01283,010203,PUNCION [ASPIRACION DE LIQUIDO] VENTRICULAR A TRAVES DE UN RESERVORIO,30.0,quirurgico
01300,043001,ANASTOMOSIS DE NERVIO FACIAL,210.0,quirurgico
01300,047101,"REPARACION DE NERVIO FACIAL, POR INTERPOSICION DE NERVIO HIPOGLOSO",210.0,quirurgico
01300,047102,"REPARACION DE NERVIO FACIAL, POR ANASTOMOSIS TERMINO TERMINAL",200.0,quirurgico
01302,042201,"NEUROLISIS DE NERVIO XI, POR AMIGDALECTOMIA ESTEREOTAXICA",70.0,quirurgico
01302,053207,NEUROLISIS DEL GANGLIO SIMPATICO PRESACRO ( GANGLIO IMPAR DE WALTER),70.0,quirurgico
01310,052200,SIMPATECTOMIA CERVICAL SOD,175.0,quirurgico
01311,052300,SIMPATECTOMIA LUMBAR SOD,150.0,quirurgico
01311,052401,SIMPATECTOMIA PRESACRA POR LAPAROTOMIA,150.0,quirurgico
01320,055100,"EXPLORACION DE PLEJO O TRONCO (CERVICAL, LUMBAR O SACRO) SOD",235.0,quirurgico
01320,055200,"DESCOMPRESION DE PLEJO O TRONCO (CERVICAL, LUMBAR O SACRO) SOD",235.0,quirurgico
01321,054201,"RECONSTRUCCION DE PLEJO, POR NEURORRAFIA",320.0,quirurgico
01322,779134,RESECCIÓN DE COSTILLA CERVICAL O SUPERNUMERARIA,250.0,quirurgico
01323,052601,RESECCION DE TUMOR EN NERVIO O GANGLIO SIMPATICO NCOC *,260.0,quirurgico
01323,052602,RESECCION DE TUMOR EN NERVIO O GANGLIO SIMPATICO CERVICAL,290.0,quirurgico
02101,095300,DRENAJE DE SACO LAGRIMAL SOD,30.0,quirurgico
02102,094100,EXTRACCIÓN DE CUERPO EXTRAÑO DE SACO LAGRIMAL SOD (66),30.0,quirurgico
02110,092100,DACRIOADENECTOMIA PARCIAL SOD,40.0,quirurgico
02110,092200,DACRIOADENECTOMIA TOTAL SOD,40.0,quirurgico
02110,096100,DACRIOCISTECTOMIA (SACO LAGRIMAL) SOD,40.0,quirurgico
02121,098101,DACRIOCISTORRINOSTOMÍA (DCR) VIA EXTERNA,60.0,quirurgico
02121,098201,CONJUNTIVODACRIOCISTORRINOSTOMÍA SIMPLE VIA EXTERNA,60.0,quirurgico
02121,098301,CONJUNTIVODACRIOCISTORRINOSTOMÍA CON INTUBACION VIA EXTERNA (66),95.0,quirurgico
02132,097100,PLASTIA DE CANALÍCULOS LAGRIMALES SOD,50.0,quirurgico
02133,097200,PLASTIA DE PUNTO LAGRIMAL [CIRUGIA DE WEBER] SOD,30.0,quirurgico
02133,097300,PLASTIA DE PUNTO LAGRIMAL MODIFICADA ( CON SUTURAS) SOD,30.0,quirurgico
02211,082000,"ESCISIÓN O ABLACIÓN DE LESIÓN O TEJIDO DE PÁRPADO, SOD",30.0,quirurgico
02211,082100,RESECCIÓN DE CHALAZIÓN SOD,30.0,quirurgico
02212,080100,DRENAJE DE COLECCION POR BLEFAROTOMÍA SOD,30.0,quirurgico
02214,082301,"RESECCIÓN DE TUMOR BENIGNO O MALIGNO DE PÁRPADO, ESPESOR PARCIAL, UN TERCIO",50.0,quirurgico
02215,082302,"RESECCIÓN DE TUMOR BENIGNO O MALIGNO DE PÁRPADO, ESPESOR PARCIAL, DOS TERCIOS",120.0,quirurgico
02216,082401,"RESECCIÓN TOTAL DE PÁRPADO Y RECONSTRUCCIÓN, CON INJERTO O COLGAJO",200.0,quirurgico
02216,086200,RECONSTRUCCION DE PARPADO CON COLGAJO O INJERTO DE MEMBRANA MUCOSA SOD (355),130.0,quirurgico
02216,086300,RECONSTRUCCION DE PARPADO CON INJERTO DE FOLICULO PILOSO SOD (355),130.0,quirurgico
02220,088100,REPARACIÓN LINEAL DE LACERACIÓN DE PÁRPADO O CEJA SOD,30.0,quirurgico
02220,088201,SUTURA SUPERFICIAL DE HERIDA UNICA DE PÁRPADO [BLEFARORRAFIA SIMPLE],30.0,quirurgico
02221,086400,RECONSTRUCCION DE PARPADO CON COLGAJO TARSOCONJUNTIVAL SOD (355),130.0,quirurgico
02222,088202,SUTURA SUPERFICIAL DE HERIDA MULTIPLE DE PÁRPADO [BLEFARORRAFIA SIMPLE],60.0,quirurgico
02222,088401,SUTURA PROFUNDA DE HERIDA UNICA DE PÁRPADO [BLEFARORRAFIA COMPLEJA],60.0,quirurgico
02222,088402,SUTURA PROFUNDA DE HERIDA MULTIPLE DE PÁRPADO [BLEFARORRAFIA COMPLEJA],60.0,quirurgico
02222,088403,SUTURA DE PÁRPADO Y RECONSTRUCCION CON INJERTO O COLGAJO,135.0,quirurgico
02232,084100,"CORRECCION DE ENTROPIÓN, POR TECNICA DE SUTURA SOD",50.0,quirurgico
02232,084400,"CORRECCION DE ECTROPION, POR TECNICA DE SUTURA SOD",50.0,quirurgico
02235,086101,BLEFAROPLASTIA SUPERIOR (355),100.0,quirurgico
02235,086102,BLEFAROPLASTIA INFERIOR (355),100.0,quirurgico
02237,089101,"ABLACIÓN DE PESTAÑAS, POR ELECTROLISIS (175)",30.0,quirurgico
02242,085300,CANTOPLASTIA (FIJACION DE CANTO) SOD,40.0,quirurgico
02245,087300,RECONSTRUCCION DE PLIEGUES EN CORRECCIÓN DE BLEFAROFIMOSIS SOD,90.0,quirurgico
02245,087401,RECONSTRUCCION DE PLIEGUES CORRECCIÓN DE EPICANTO CON CUATRO COLGAJOS [MUSTARDE],140.0,quirurgico
02253,083100,"CORRECCIÓN DE PTOSIS PALPEBRAL, POR SUSPENSION FRONTAL CON SUTURA SOD (4)",100.0,quirurgico
02253,083200,"CORRECCIÓN DE PTOSIS PALPEBRAL, POR SUSPENSION FRONTAL CON FASCIA LATA SOD (4)",100.0,quirurgico
02253,083300,"CORRECCIÓN DE PTOSIS PALPEBRAL, POR RESECCION EXTERNA DEL ELEVADOR SOD (4) (196)",100.0,quirurgico
02253,083400,"CORRECCIÓN DE PTOSIS PALPEBRAL, POR RESECCION DEL ELEVADOR VIA CONJUNTIVAL SOD (4)",100.0,quirurgico
02302,103103,RESECCIÓN DE PTERIGION SIMPLE ( NASAL O TEMPORAL) CON SUTURA,45.0,quirurgico
02302,103104,RESECCIÓN DE PTERIGION SIMPLE ( NASAL O TEMPORAL) CON INJERTO,70.0,quirurgico
02303,103105,"RESECCIÓN DE PTERIGION REPRODUCIDO (NASAL O TEMPORAL), CON PLASTIA LIBRE O CITOSTÁTICOS",50.0,quirurgico
02304,103101,RESECCIÓN DE QUISTE O TUMOR BENIGNO DE CONJUNTIVA,50.0,quirurgico
02305,103102,RESECCIÓN DE QUISTE O TUMOR BENIGNO DE CONJUNTIVA CON INJERTO DE MUCOSA O MEMBRANA AMNIOTICA,70.0,quirurgico
02306,103107,"RESECCIÓN DE TUMOR MALIGNO DE CONJUNTIVA, SIN PLASTIA",90.0,quirurgico
02310,106100,SUTURA DE LA CONJUNTIVA SOD,30.0,quirurgico
02311,103106,"RESECCIÓN DE TUMOR MALIGNO DE CONJUNTIVA, CON PLASTIA (135)",130.0,quirurgico
02311,103108,PERITOMIA TOTAL,30.0,quirurgico
02313,104100,REPARACION DE SIMBLÉFARON CON INJERTO LIBRE DE CONJUNTIVA SOD,100.0,quirurgico
02313,104400,REPARACION DE SIMBLÉFARON CON INJERTO DE MUCOSA EXTRAOCULAR SOD,100.0,quirurgico
02313,105100,DIVISION DE SIMBLEFARON SOD,60.0,quirurgico
02401,168405,"DESCOMPRESIÓN DE ÓRBITA VIA INFERIOR Y MEDIAL, ABORDAJE SUBCILIAR",100.0,quirurgico
02402,169203,DRENAJE DE COLECCION ANTERIOR DE ÓRBITA,30.0,quirurgico
02403,169204,DRENAJE DE COLECCION POSTERIOR DE ÓRBITA,100.0,quirurgico
02404,161100,EXTRACCIÓN DE CUERPO EXTRAÑO DE ÓRBITA SOD,125.0,quirurgico
02405,169201,RESECCIÓN DE TUMOR MALIGNO DE ÓRBITA,125.0,quirurgico
02406,165100,EXENTERACIÓN DE ÓRBITA CON ESCISIÓN DE ESTRUCTURAS ADYACENTES SOD,125.0,quirurgico
02406,165200,EXENTERACIÓN DE ÓRBITA CON EXTRACCION TERAPEUTICA DE HUESO ORBITAL SOD,125.0,quirurgico
02407,169202,RESECCIÓN DE TUMOR BENIGNO DE ÓRBITA,80.0,quirurgico
02412,767901,REDUCCION ABIERTA DE BORDE O PARED ORBITAL,120.0,quirurgico
02412,767902,REDUCCION ABIERTA DE FRACTURA DE UNA PARED ORBITARIA CON INJERTO,120.0,quirurgico
02412,767904,REDUCCIÓN ABIERTA DE FRACTURA DE PISO DE ÓRBITA Y RECONSTRUCCION CON INJERTO,135.0,quirurgico
02412,767905,REDUCCIÓN ABIERTA DE FRACTURA DE PARED MEDIAL DE ÓRBITA Y RECONSTRUCCION CON INJERTO,135.0,quirurgico
02501,120000,EXTRACCION DE CUERPO EXTRAÑO INTRAOCULAR DEL SEGMENTO ANTERIOR DE OJO SOD (201),85.0,quirurgico
02502,164100,ENUCLEACIÓN CON O SIN IMPLANTE PROTÉSICO SOD,80.0,quirurgico
02511,164100,ENUCLEACIÓN CON O SIN IMPLANTE PROTÉSICO SOD,80.0,quirurgico
02512,164200,ENUCLEACIÓN CON INJERTO DERMOGRASO SOD,120.0,quirurgico
02513,166101,INSERCIÓN SECUNDARIA DE PRÓTESIS [IMPLANTE] CON FORMACIÓN DE FONDOS DE SACO CONJUNTIVALES,100.0,quirurgico
02514,166101,INSERCIÓN SECUNDARIA DE PRÓTESIS [IMPLANTE] CON FORMACIÓN DE FONDOS DE SACO CONJUNTIVALES,100.0,quirurgico
02514,168301,PLASTIA DE ÓRBITA CON RECONSTRUCCIÓN DE FONDOS DE SACO CON INJERTOS,100.0,quirurgico
02520,152100,PROCEDIMIENTO DE ALARGAMIENTO EN UN MUSCULO EXTRAOCULAR SOD,80.0,quirurgico
02520,152200,PROCEDIMIENTO DE ACORTAMIENTO EN UN MUSCULO EXTRAOCULAR SOD,80.0,quirurgico
02520,154101,REINSERCION O RETROINSERCION DE MUSCULOS RECTOS (UNO O DOS),90.0,quirurgico
02521,154102,REINSERCION O RETROINSERCION DE MUSCULOS OBLICUOS (UNO O DOS),90.0,quirurgico
02522,154103,REINSERCION O RETROINSERCION DE MUSCULOS RECTO Y OBLICUO,150.0,quirurgico
02523,087100,RECONSTRUCCION DE PLIEGUES POR ACORTAMIENTO DE TENDÓN CANTAL MEDIAL (TELECANTO) SOD,80.0,quirurgico
02602,100100,"EXTRACCION DE CUERPO EXTRAÑO INCRUSTADO EN CONJUNTIVA, POR INCISION SOD",50.0,quirurgico
02602,111100,"EXTRACCIÓN DE CUERPO EXTRAÑO PROFUNDO EN CÓRNEA, POR INCISION SOD",50.0,quirurgico
02605,103201,"ABLACIÓN DE LESIÓN O TEJIDO DE CONJUNTIVA, POR DIATERMIA O CRIOCOAGULACION",30.0,quirurgico
02610,103201,"ABLACIÓN DE LESIÓN O TEJIDO DE CONJUNTIVA, POR DIATERMIA O CRIOCOAGULACION",30.0,quirurgico
02610,114200,"CAUTERIZACIÓN DE CÓRNEA (TERMO, QUIMIO, O CRIOAPLICACIÓN) SOD",30.0,quirurgico
02610,128402,"RESECCIÓN DE TUMOR DE LA ESCLERÓTICA, POR DIATERMIA O CRIOTERAPIA",30.0,quirurgico
02611,117600,QUERATECTOMÍA SOD,50.0,quirurgico
02612,114100,RESECCIÓN SIMPLE DE TUMOR DE CÓRNEA SOD,50.0,quirurgico
02613,118100,QUERATOPIGMENTACION (TATUAJE DE LA CÓRNEA) SOD,30.0,quirurgico
02621,115100,SUTURA DE CORNEA SOD,80.0,quirurgico
02622,116200,QUERATOPLASTIA PENETRANTE SOD,170.0,quirurgico
02623,115800,RETIRO DE SUTURA EN CÓRNEA SOD,30.0,quirurgico
02624,116100,QUERATOPLASTIA LAMELAR O SUPERFICIAL SOD,115.0,quirurgico
02626,115101,CORNOESCLERORRAFIA ( REPARACIÓN DE HERIDA CORNEOESCLERAL),150.0,quirurgico
02628,116300,"QUERATOPLASTIA PENETRANTE, COMBINADA CON CIRUGIA DE CATARATA,ANTIGLAUCOMATOSA O LENTE INTRAOCULAR [CIRUGIA TRIPLE] SOD",210.0,quirurgico
02629,116300,"QUERATOPLASTIA PENETRANTE, COMBINADA CON CIRUGIA DE CATARATA,ANTIGLAUCOMATOSA O LENTE INTRAOCULAR [CIRUGIA TRIPLE] SOD",210.0,quirurgico
02630,117300,IMPLANTE DE PRÓTESIS CORNEANA (QUERATOPRÓTESIS) SOD,100.0,quirurgico
02631,115200,REPARACION DE DESHISCENCIA DE HERIDA POS OPERATORIA CORNEAL SOD,90.0,quirurgico
02640,115200,REPARACION DE DESHISCENCIA DE HERIDA POS OPERATORIA CORNEAL SOD,90.0,quirurgico
02640,128100,SUTURA DE LA ESCLERA (ESCLERORRAFIA) SOD,90.0,quirurgico
02640,128800,PLASTIAS EN ESCLERA (ESCLEROPLASTIA) SOD (176),90.0,quirurgico
02642,115301,REPARACION DE LACERACION O HERIDA CORNEAL CON INJERTO ESPESOR PARCIAL (5),170.0,quirurgico
02642,115302,REPARACION DE LACERACION O HERIDA CORNEAL CON INJERTO ESPESOR TOTAL (5),170.0,quirurgico
02642,116400,ESCLEROQUERATOPLASTIA SOD,170.0,quirurgico
02643,128401,"RESECCIÓN DE TUMOR DE LA ESCLERÓTICA, VÍA ABIERTA",70.0,quirurgico
02702,121400,"IRIDECTOMÍA ( BASAL, PERIFÉRICA Y TOTAL) SOD",80.0,quirurgico
02703,123400,REPARACION O SUTURA DE IRIDODIÁLISIS SOD,90.0,quirurgico
02705,124201,RESECCIÓN DE TUMOR DE IRIS,90.0,quirurgico
02706,124401,RESECCIÓN DE TUMOR DE CUERPO CILIAR,100.0,quirurgico
02710,123001,"IRIDOPLASTIA, CON SUTURA",90.0,quirurgico
02712,121301,"REDUCCIÓN DE HERNIA DE IRIS, POR SUTURA DE IRIS",65.0,quirurgico
02731,126601,REVISIÓN DE AMPOLLA FILTRANTE CON AGUJA,50.0,quirurgico
02801,125500,CICLODIÁLISIS SOD,50.0,quirurgico
02802,125100,GONIOTOMIA SOD,70.0,quirurgico
02803,125100,GONIOTOMIA SOD,70.0,quirurgico
02804,125400,TRABECULOTOMÍA SOD,87.0,quirurgico
02805,126400,TRABECULECTOMÍA PRIMARIA SOD (67),150.0,quirurgico
02805,126401,TRABECULECTOMÍA SECUNDARIA (CON CIRUGIA OCULAR PREVIA) (67),150.0,quirurgico
02806,126700,INSERCIÓN DE IMPLANTE PARA GLAUCOMA SOD,150.0,quirurgico
02806,126705,REVISION ANTERIOR DE TUBO DE IMPLANTE,95.0,quirurgico
02810,144101,IDENTACION ESCLERAL CON IMPLANTACION Y CRIOTERAPIA,160.0,quirurgico
02811,142101,"ABLACIÓN DE LESIÓN CORIORETINAL, POR DIATERMIA O CRIOTERAPIA",110.0,quirurgico
02811,143101,REPARACIÓN DE DESGARRO RETINAL (RETINOPEXIA) POR DIATERMIA O CRIOTERAPIA (68),130.0,quirurgico
02811,145101,"REPARACION DE DESPRENDIMIENTO DE RETINA, CON DIATERMIA O CRIOTERAPIA (69)",130.0,quirurgico
02812,142300,"ABLACIÓN DE LESIÓN CORIORETINAL, POR FOTOCOAGULACION (LASER) SOD",130.0,quirurgico
02812,142300,"ABLACIÓN DE LESIÓN CORIORETINAL, POR FOTOCOAGULACION (LASER) SOD",130.0,quirurgico
02812,143300,REPARACIÓN DE DESGARRO RETINAL POR FOTOCOAGULACION (LASER) SOD (68),130.0,quirurgico
02812,145300,"REPARACION DE DESPRENDIMIENTO DE RETINA, CON FOTOCOAGULACION (LASER) SOD (69)",130.0,quirurgico
02813,144102,"IDENTACION ESCLERAL CON IMPLANTACION, TAMPONAMIENTO INTERNO CON GAS (NEUMORETINOPEXIA) Y CRIOTERAPIA",170.0,quirurgico
02814,144103,"IDENTACION ESCLERAL CON IMPLANTACION, TAMPONAMIENTO INTERNO CON GAS (NEUMORETINOPEXIA) Y FOTOCOAGULACION (LASER)",200.0,quirurgico
02901,136501,CAPSULOTOMÍA,20.0,quirurgico
02903,131100,EXTRACCIÓN INTRACAPSULAR DE CRISTALINO SOD,100.0,quirurgico
02903,132200,EXTRACCIÓN EXTRACAPSULAR DE CRISTALINO POR ASPIRACION SOD,100.0,quirurgico
02903,132400,EXTRACCIÓN EXTRACAPSULAR DE CRISTALINO EN PRESENCIA DE AMPOLLA FILTRANTE PREVIA SOD,100.0,quirurgico
02905,137100,EXTRACCIÓN EXTRACAPSULAR DE CRISTALINO CON IMPLANTE DE LENTE INTRAOCULAR SUTURADO SOD,155.0,quirurgico
02906,138100,EXTRACCION DE LENTE INTRAOCULAR (PSEUDOCRISTALINO) SOD,90.0,quirurgico
02907,137200,IMPLANTE DE LENTE INTRAOCULAR SECUNDARIO SOD,90.0,quirurgico
02908,132300,EXTRACCIÓN EXTRACAPSULAR DE CRISTALINO POR FACOEMULSIFICACION SOD,125.0,quirurgico
02910,146100,RETIRO DE MATERIAL IMPLANTADO DEL SEGMENTO POSTERIOR DE OJO SOD,110.0,quirurgico
02910,147401,VITRECTOMÍA VIA POSTERIOR CON INSERCIÓN DE SILICÓN O GASES (136),190.0,quirurgico
02912,147301,VITRECTOMÍA VIA ANTERIOR CON VITRIÓFAGO,135.0,quirurgico
02913,147402,VITRECTOMÍA VIA POSTERIOR CON RETINOPEXIA,240.0,quirurgico
03101,180100,DRENAJE DE COLECCIÓN DE PABELLÓN AURICULAR SOD,22.0,quirurgico
03101,180200,DRENAJE DE COLECCIÓN DE CONDUCTO AUDITIVO EXTERNO SOD,22.0,quirurgico
03103,180300,"EXTRACCIÓN DE CUERPO EXTRAÑO DE CONDUCTO AUDITIVO EXTERNO, CON INCISION SOD",50.0,quirurgico
03110,182200,RESECCIÓN DE APÉNDICE PREAURICULAR SOD,30.0,quirurgico
03111,182100,RESECCIÓN DE FÍSTULA O QUISTE PREAURICULAR SOD,55.0,quirurgico
03112,182300,RESECCIÓN DE QUISTE DE PABELLÓN AURICULAR SOD,30.0,quirurgico
03113,183101,RESECCIÓN DE TUMOR BENIGNO DE CONDUCTO AUDITIVO EXTERNO,50.0,quirurgico
03114,183102,AURICULECTOMIA PARCIAL,110.0,quirurgico
03114,183103,AURICULECTOMIA TOTAL,120.0,quirurgico
03115,183104,AURICULECTOMIA (PARCIAL O TOTAL ) CON RESECCION PARCIAL O TOTAL DEL HUESO TEMPORAL,180.0,quirurgico
03116,202101,DRENAJE DE COLECCIÓN DE MASTOIDES,40.0,quirurgico
03120,184100,SUTURA DE LACERACION DE PABELLÓN AURICULAR SOD,30.0,quirurgico
03121,186200,RECONSTRUCCION DE MEATO AUDITIVO EXTERNO SOD (70),140.0,quirurgico
03123,187100,RECONSTRUCCIÓN DE PABELLÓN AURICULAR SOD,90.0,quirurgico
03201,200101,TIMPANOSTOMIA CON DRENAJE DE MEMBRANA TIMPÁNICA,50.0,quirurgico
03202,202301,TIMPANOTOMÍA EXPLORATORIA,55.0,quirurgico
03210,194101,TIMPANOPLASTIA TIPO I (CIERRE DE PERFORACIÓN) (71),108.0,quirurgico
03211,194102,"TIMPANOPLASTIA TIPO II (CON RECONSTRUCCION DE CADENA OSEA: MARTILLO, YUNQUE Y/O ESTRIBO U OSICULOPLASTIA) (71)",220.0,quirurgico
03221,191100,ESTAPEDECTOMÍA O ESTAPEDOTOMIA CON COLOCACION DE PRÓTESIS SOD (71),280.0,quirurgico
03221,192100,REVISIÓN DE ESTAPEDECTOMÍA O ESTAPEDOTOMIA SOD (71),35.0,quirurgico
03230,204100,MASTOIDECTOMÍA SIMPLE (ÁTICO ANTROMASTOIDECTOMÍA) SOD (72),170.0,quirurgico
03231,204200,MASTOIDECTOMÍA RADICAL SOD (72),200.0,quirurgico
03233,209100,REVISIÓN DE MASTOIDECTOMÍAS O MASTOIDOPLASTIAS SOD,200.0,quirurgico
03240,205101,"RESECCIÓN DE TUMOR GLOMICO, VIA TRANSMASTOIDEA (73)",200.0,quirurgico
