ref,codigo,descripcion,uvr,tipo
030101,030102,EXTRACCION DE CUERPO EXTRAÑO DEL CANAL RAQUIDEO POR HEMILAMINECTOMIA,220.0,quirurgico
030102,030103,EXTRACCION DE CUERPO EXTRAÑO DEL CANAL RAQUIDEO POR LAMINOTOMIA,220.0,quirurgico
030103,035402,ESQUIRLECTOMIA CON PLASTIA O INJERTO DE MENINGE ESPINAL,300.0,quirurgico
035402,383501,"RESECCION CON ANASTOMOSIS EN VASOS ESPINALES, SEGMENTO CERVICAL (77)",585.0,quirurgico
383501,383502,"RESECCION CON ANASTOMOSIS EN VASOS ESPINALES, SEGMENTO TORACICO (77)",510.0,quirurgico
383502,383503,"RESECCION CON ANASTOMOSIS EN VASOS ESPINALES, SEGMENTO LUMBOSACRO (77)",460.0,quirurgico
383503,030401,DRENAJE DE COLECCION EPIDURAL POR LAMINOTOMIA,275.0,quirurgico
030401,030402,DRENAJE DE COLECCION EPIDURAL POR LAMINECTOMIA,275.0,quirurgico
030402,776931,ESCISIÓN DE TUMOR (BENIGNO O MALIGNO) EN COLUMNA VERTEBRAL VIA POSTERIOR O POSTEROLATERAL,220.0,quirurgico
776931,776932,ESCISIÓN DE TUMOR (BENIGNO O MALIGNO) SACROCOCCIGEO VIA ANTERIOR,300.0,quirurgico
776932,776933,ESCISIÓN DE TUMOR (BENIGNO O MALIGNO) SACROCOCCIGEO VIA POSTERIOR O POSTEROLATERAL,220.0,quirurgico
776933,776930,ESCISIÓN DE TUMOR (BENIGNO O MALIGNO) EN COLUMNA VERTEBRAL VIA ANTERIOR,300.0,quirurgico
776930,034201,"RESECCION DE TUMOR EXTRADURAL (EPIDURAL) VIA POSTERIOR, CON LAMINECTOMIA BILATERAL",260.0,quirurgico
034201,034202,"RESECCION DE TUMOR EXTRADURAL (EPIDURAL) VIA POSTERIOR, CON LAMINOPLASTIA",260.0,quirurgico
034202,034203,"RESECCION DE TUMOR EXTRADURAL (EPIDURAL) VIA POSTERIOR, CON SACRECTOMIA TOTAL O PARCIAL",330.0,quirurgico
034203,034204,"RESECCION DE TUMOR EXTRADURAL (EPIDURAL) VIA ANTERIOR, CON CORPECTOMIA Y ARTRODESIS",340.0,quirurgico
034204,034205,"RESECCION DE TUMOR EXTRADURAL (EPIDURAL) VIA ANTERIOR, CON CORPECTOMIA, ARTRODESIS E INSTRUMENTACION",430.0,quirurgico
034205,034206,RESECCION DE TUMOR EXTRADURAL (EPIDURAL) CON INSTRUMENTACION VIA ANTERIOR Y POSTERIOR,430.0,quirurgico
034206,034301,"RESECCION DE TUMOR INTRADURAL EXTRAMEDULAR VIA POSTERIOR, POR LAMINECTOMIA BILATERAL",310.0,quirurgico
034301,034303,"RESECCION DE TUMOR INTRADURAL EXTRAMEDULAR , VIA POSTERIOR, POR LAMINECTOMIA Y FORAMINECTOMIA",310.0,quirurgico
034303,034305,RESECCION DE TUMOR INTRADURAL EXTRAMEDULAR VIA ANTERIOR,310.0,quirurgico
034305,034302,"RESECCION DE TUMOR INTRADURAL EXTRAMEDULAR , VIA POSTERIOR, CON LAMINOPLASTIA Y/O DUROPLASTIA",310.0,quirurgico
034302,034304,RESECCION DE TUMOR INTRADURAL EXTRAMEDULAR VIA POSTERIOR O POSTERO LATERAL,310.0,quirurgico
034304,034401,"RESECCION DE TUMOR INTRADURAL INTRAMEDULARES , POR VIA ANTERIOR",405.0,quirurgico
034401,034402,"RESECCION DE TUMOR INTRADURAL INTRAMEDULAR, POR VIA POSTERIOR",405.0,quirurgico
034402,033201,"BIOPSIA DE TUMOR INTRADURALES ( INTRAMEDULARES Y EXTRAMEDULARES) CERVICALES, DORSALES, LUMBOSACROS O COCCIGEOS",230.0,quirurgico
033201,030201,EXPLORACION Y DESCOMPRESION DEL CANAL RAQUIDEO Y RAICES ESPINALES POR LAMINECTOMIA,305.0,quirurgico
030201,030202,EXPLORACION Y DESCOMPRESION DEL CANAL RAQUIDEO Y RAICES ESPINALES POR HEMILAMINECTOMIA,305.0,quirurgico
030202,030207,"EXPLORACION Y DESCOMPRESION DEL CANAL RAQUIDEO (EXCEPTO SEGMENTO CERVICAL) Y RAICES ESPINALES POR, POR FORAMINOTOMIA POSTERIOR",305.0,quirurgico
030207,030203,EXPLORACION Y DESCOMPRESION DEL CANAL RAQUIDEO Y RAICES ESPINALES POR LAMINOTOMIA,305.0,quirurgico
030203,805101,ESCISIÓN DE DISCO INTERVERTEBRAL EN SEGMENTO CERVICAL VIA ANTERIOR (100),270.0,quirurgico
805101,805102,ESCISIÓN DE DISCO INTERVERTEBRAL EN SEGMENTO CERVICAL VIA POSTERIOR (100),190.0,quirurgico
805102,805105,"DISCECTOMIA CERVICAL, VIA ANTERIOR CON INJERTO OSEO AUTOLOGO O HETEROLOGO [CLOWARD, SMITH ROBINSON, SIMMONS] (100)",420.0,quirurgico
805105,805121,ESCISIÓN DE DISCO INTERVERTEBRAL EN SEGMENTO TORACICO VIA ANTERIOR (100),270.0,quirurgico
805121,805122,ESCISIÓN DE DISCO INTERVERTEBRAL EN SEGMENTO TORACICO VIA POSTERIOR (100),190.0,quirurgico
805122,805131,ESCISIÓN DE DISCO INTERVERTEBRAL EN SEGMENTO LUMBAR VIA ANTERIOR (100),275.0,quirurgico
805131,805132,ESCISIÓN DE DISCO INTERVERTEBRAL EN SEGMENTO LUMBAR VIA POSTERIOR (100),195.0,quirurgico
805132,805134,"DISCECTOMIA LUMBAR, VIA POSTEROLATERAL CON O SIN FACECTOMIA [EN DESCOMPRESION] (100)",195.0,quirurgico
805134,780931,INJERTO OSEO EN COLUMNA VERTEBRAL VIA ANTERIOR,250.0,quirurgico
780931,780932,INJERTO OSEO EN COLUMNA VERTEBRAL VIA POSTERIOR,170.0,quirurgico
780932,805110,NUCLEOTOMIA PERCUTANEA CERVICAL [EN DESCOMPRESION] (100),175.0,quirurgico
805110,805123,NUCLEOTOMIA PERCUTANEA TORACICA [ EN DESCOMPRESION] (100),175.0,quirurgico
805123,805133,NUCLEOTOMIA PERCUTANEA LUMBAR [ EN DESCOMPRESION] (100),175.0,quirurgico
805133,779932,VERTEBRECTOMIA TOTAL CERVICAL CON REEMPLAZO CORPORAL ARTIFICIAL (174),510.0,quirurgico
779932,805200,QUIMIONUCLEOLISIS O DISCOLISIS INTERVERTEBRAL SOD * (100),125.0,quirurgico
805200,036100,LISIS O RESECCION DE ADHERENCIAS EXTRADURALES EN MEDULA ESPINAL Y RAICES DE NERVIOS ESPINALES SOD,200.0,quirurgico
036100,032200,CORDOTOMIA ABIERTA SOD *,210.0,quirurgico
032200,032301,"LESION DE TRACTOS DE ENTRADA DE RAICES POSTERIORES ( DREZ ), POR RADIOFRECUENCIA",210.0,quirurgico
032301,032400,MIELOTOMIA ABIERTA SOD *,210.0,quirurgico
032400,032100,CORDOTOMIA PERCUTANEA SOD *,125.0,quirurgico
032100,038200,NEUROLISIS DE RAICES ESPINALES SOD *,105.0,quirurgico
038200,039001,INSERCION DE CATETER EPIDURAL EN CANAL ESPINAL PARA INFUSION DE SUSTANCIA TERAPEUTICA O PALIATIVA,80.0,quirurgico
039001,039002,INSERCION DE CATETER EPIDURAL EN CANAL ESPINAL CON PUERTA DE ENTRADA IMPLANTABLE PARA INFUSION DE SUSTANCIA TERAPEUTICA O PALIATIVA,80.0,quirurgico
039002,039302,"IMPLANTACION DE ELECTRODOS O RECEPTOR DE NEUROESTIMULACION ESPINAL, POR VIA PERCUTANEA",205.0,quirurgico
039302,039400,RETIRO DE ELECTRODOS Y/O RECEPTOR DE NEUROESTIMULACION ESPINAL SOD *,55.0,quirurgico
039400,039700,"REEMPLAZO, IRRIGACION O REVISION DE DERIVACION ESPINAL SOD",55.0,quirurgico
039700,039800,RETIRO DE DERIVACION ESPINAL SOD *,55.0,quirurgico
039800,039301,"IMPLANTACION DE ELECTRODOS O RECEPTOR DE NEUROESTIMULACION ESPINAL, INTRADURAL, POR LAMINECTOMIA",140.0,quirurgico
039301,348500,IMPLANTACION DE MARCAPASOS DIAFRAGMATICO SOD *,90.0,quirurgico
01280,033100,PUNCION LUMBAR SOD *,40.0,quirurgico
033100,010101,"PUNCIÓN CISTERNAL, VÍA LATERAL",70.0,quirurgico
010101,010102,"PUNCIÓN CISTERNAL, VÍA MEDIAL",70.0,quirurgico
010102,010901,PUNCION SUBDURAL,105.0,quirurgico
010901,010201,PUNCION [ASPIRACION DE LIQUIDO] VENTRICULAR A TRAVES DE CATETER PREVIAMENTE IMPLANTADO,30.0,quirurgico
010201,010202,PUNCION [ASPIRACION DE LIQUIDO] VENTRICULAR POR TREPANACION ( SIN CATETER),105.0,quirurgico
010202,010203,PUNCION [ASPIRACION DE LIQUIDO] VENTRICULAR A TRAVES DE UN RESERVORIO,30.0,quirurgico
01300,043001,ANASTOMOSIS DE NERVIO FACIAL,210.0,quirurgico
043001,047101,"REPARACION DE NERVIO FACIAL, POR INTERPOSICION DE NERVIO HIPOGLOSO",210.0,quirurgico
047101,047102,"REPARACION DE NERVIO FACIAL, POR ANASTOMOSIS TERMINO TERMINAL",200.0,quirurgico
047102,042201,"NEUROLISIS DE NERVIO XI, POR AMIGDALECTOMIA ESTEREOTAXICA",70.0,quirurgico
042201,053207,NEUROLISIS DEL GANGLIO SIMPATICO PRESACRO ( GANGLIO IMPAR DE WALTER),70.0,quirurgico
053207,040200,SECCION DE NERVIO TRIGEMINO SOD,100.0,quirurgico
040200,042101,"RIZOTOMIA DE NERVIO TRIGEMINAL, POR CRANEOTOMIA SUBOCCIPITAL",200.0,quirurgico
042101,042102,"RIZOTOMIA DE NERVIO XI, POR CRANEOTOMIA SUBOCCIPITAL",200.0,quirurgico
042102,052200,SIMPATECTOMIA CERVICAL SOD,175.0,quirurgico
052200,052300,SIMPATECTOMIA LUMBAR SOD,150.0,quirurgico
052300,052401,SIMPATECTOMIA PRESACRA POR LAPAROTOMIA,150.0,quirurgico
052401,052101,GANGLIONECTOMIA ESFENOPALATINA,185.0,quirurgico
052101,055100,"EXPLORACION DE PLEJO O TRONCO (CERVICAL, LUMBAR O SACRO) SOD",235.0,quirurgico
055100,055200,"DESCOMPRESION DE PLEJO O TRONCO (CERVICAL, LUMBAR O SACRO) SOD",235.0,quirurgico
055200,054201,"RECONSTRUCCION DE PLEJO, POR NEURORRAFIA",320.0,quirurgico
054201,779134,RESECCIÓN DE COSTILLA CERVICAL O SUPERNUMERARIA,250.0,quirurgico
779134,052601,RESECCION DE TUMOR EN NERVIO O GANGLIO SIMPATICO NCOC *,260.0,quirurgico
052601,052602,RESECCION DE TUMOR EN NERVIO O GANGLIO SIMPATICO CERVICAL,290.0,quirurgico
02101,095300,DRENAJE DE SACO LAGRIMAL SOD,30.0,quirurgico
095300,094100,EXTRACCIÓN DE CUERPO EXTRAÑO DE SACO LAGRIMAL SOD (66),30.0,quirurgico
094100,092100,DACRIOADENECTOMIA PARCIAL SOD,40.0,quirurgico
092100,092200,DACRIOADENECTOMIA TOTAL SOD,40.0,quirurgico
092200,096100,DACRIOCISTECTOMIA (SACO LAGRIMAL) SOD,40.0,quirurgico
096100,098101,DACRIOCISTORRINOSTOMÍA (DCR) VIA EXTERNA,60.0,quirurgico
098101,098201,CONJUNTIVODACRIOCISTORRINOSTOMÍA SIMPLE VIA EXTERNA,60.0,quirurgico
098201,098301,CONJUNTIVODACRIOCISTORRINOSTOMÍA CON INTUBACION VIA EXTERNA (66),95.0,quirurgico
098301,097100,PLASTIA DE CANALÍCULOS LAGRIMALES SOD,50.0,quirurgico
097100,097200,PLASTIA DE PUNTO LAGRIMAL [CIRUGIA DE WEBER] SOD,30.0,quirurgico
097200,097300,PLASTIA DE PUNTO LAGRIMAL MODIFICADA ( CON SUTURAS) SOD,30.0,quirurgico
097300,082000,"ESCISIÓN O ABLACIÓN DE LESIÓN O TEJIDO DE PÁRPADO, SOD",30.0,quirurgico
082000,082100,RESECCIÓN DE CHALAZIÓN SOD,30.0,quirurgico
082100,080100,DRENAJE DE COLECCION POR BLEFAROTOMÍA SOD,30.0,quirurgico
080100,082301,"RESECCIÓN DE TUMOR BENIGNO O MALIGNO DE PÁRPADO, ESPESOR PARCIAL, UN TERCIO",50.0,quirurgico
082301,082302,"RESECCIÓN DE TUMOR BENIGNO O MALIGNO DE PÁRPADO, ESPESOR PARCIAL, DOS TERCIOS",120.0,quirurgico
082302,082401,"RESECCIÓN TOTAL DE PÁRPADO Y RECONSTRUCCIÓN, CON INJERTO O COLGAJO",200.0,quirurgico
082401,086200,RECONSTRUCCION DE PARPADO CON COLGAJO O INJERTO DE MEMBRANA MUCOSA SOD (355),130.0,quirurgico
086200,086300,RECONSTRUCCION DE PARPADO CON INJERTO DE FOLICULO PILOSO SOD (355),130.0,quirurgico
086300,088100,REPARACIÓN LINEAL DE LACERACIÓN DE PÁRPADO O CEJA SOD,30.0,quirurgico
088100,088201,SUTURA SUPERFICIAL DE HERIDA UNICA DE PÁRPADO [BLEFARORRAFIA SIMPLE],30.0,quirurgico
088201,086400,RECONSTRUCCION DE PARPADO CON COLGAJO TARSOCONJUNTIVAL SOD (355),130.0,quirurgico
086400,088202,SUTURA SUPERFICIAL DE HERIDA MULTIPLE DE PÁRPADO [BLEFARORRAFIA SIMPLE],60.0,quirurgico
088202,088401,SUTURA PROFUNDA DE HERIDA UNICA DE PÁRPADO [BLEFARORRAFIA COMPLEJA],60.0,quirurgico
088401,088402,SUTURA PROFUNDA DE HERIDA MULTIPLE DE PÁRPADO [BLEFARORRAFIA COMPLEJA],60.0,quirurgico
088402,088403,SUTURA DE PÁRPADO Y RECONSTRUCCION CON INJERTO O COLGAJO,135.0,quirurgico
088403,084100,"CORRECCION DE ENTROPIÓN, POR TECNICA DE SUTURA SOD",50.0,quirurgico
084100,084400,"CORRECCION DE ECTROPION, POR TECNICA DE SUTURA SOD",50.0,quirurgico
084400,086101,BLEFAROPLASTIA SUPERIOR (355),100.0,quirurgico
086101,086102,BLEFAROPLASTIA INFERIOR (355),100.0,quirurgico
086102,089101,"ABLACIÓN DE PESTAÑAS, POR ELECTROLISIS (175)",30.0,quirurgico
089101,085300,CANTOPLASTIA (FIJACION DE CANTO) SOD,40.0,quirurgico
085300,087300,RECONSTRUCCION DE PLIEGUES EN CORRECCIÓN DE BLEFAROFIMOSIS SOD,90.0,quirurgico
087300,087401,RECONSTRUCCION DE PLIEGUES CORRECCIÓN DE EPICANTO CON CUATRO COLGAJOS [MUSTARDE],140.0,quirurgico
087401,083100,"CORRECCIÓN DE PTOSIS PALPEBRAL, POR SUSPENSION FRONTAL CON SUTURA SOD (4)",100.0,quirurgico
083100,083200,"CORRECCIÓN DE PTOSIS PALPEBRAL, POR SUSPENSION FRONTAL CON FASCIA LATA SOD (4)",100.0,quirurgico
083200,083300,"CORRECCIÓN DE PTOSIS PALPEBRAL, POR RESECCION EXTERNA DEL ELEVADOR SOD (4) (196)",100.0,quirurgico
083300,083400,"CORRECCIÓN DE PTOSIS PALPEBRAL, POR RESECCION DEL ELEVADOR VIA CONJUNTIVAL SOD (4)",100.0,quirurgico
083400,082600,TARSECTOMÍA SOD,35.0,quirurgico
082600,085200,CANTORRAFIA SOD,30.0,quirurgico
085200,085100,CANTOTOMÍA SOD,30.0,quirurgico
085100,103103,RESECCIÓN DE PTERIGION SIMPLE ( NASAL O TEMPORAL) CON SUTURA,45.0,quirurgico
103103,103104,RESECCIÓN DE PTERIGION SIMPLE ( NASAL O TEMPORAL) CON INJERTO,70.0,quirurgico
103104,103105,"RESECCIÓN DE PTERIGION REPRODUCIDO (NASAL O TEMPORAL), CON PLASTIA LIBRE O CITOSTÁTICOS",50.0,quirurgico
103105,103101,RESECCIÓN DE QUISTE O TUMOR BENIGNO DE CONJUNTIVA,50.0,quirurgico
103101,103102,RESECCIÓN DE QUISTE O TUMOR BENIGNO DE CONJUNTIVA CON INJERTO DE MUCOSA O MEMBRANA AMNIOTICA,70.0,quirurgico
103102,103107,"RESECCIÓN DE TUMOR MALIGNO DE CONJUNTIVA, SIN PLASTIA",90.0,quirurgico
103107,106100,SUTURA DE LA CONJUNTIVA SOD,30.0,quirurgico
106100,103106,"RESECCIÓN DE TUMOR MALIGNO DE CONJUNTIVA, CON PLASTIA (135)",130.0,quirurgico
103106,103108,PERITOMIA TOTAL,30.0,quirurgico
103108,104100,REPARACION DE SIMBLÉFARON CON INJERTO LIBRE DE CONJUNTIVA SOD,100.0,quirurgico
104100,104400,REPARACION DE SIMBLÉFARON CON INJERTO DE MUCOSA EXTRAOCULAR SOD,100.0,quirurgico
104400,105100,DIVISION DE SIMBLEFARON SOD,60.0,quirurgico
105100,168405,"DESCOMPRESIÓN DE ÓRBITA VIA INFERIOR Y MEDIAL, ABORDAJE SUBCILIAR",100.0,quirurgico
168405,169203,DRENAJE DE COLECCION ANTERIOR DE ÓRBITA,30.0,quirurgico
169203,169204,DRENAJE DE COLECCION POSTERIOR DE ÓRBITA,100.0,quirurgico
169204,161100,EXTRACCIÓN DE CUERPO EXTRAÑO DE ÓRBITA SOD,125.0,quirurgico
161100,169201,RESECCIÓN DE TUMOR MALIGNO DE ÓRBITA,125.0,quirurgico
169201,165100,EXENTERACIÓN DE ÓRBITA CON ESCISIÓN DE ESTRUCTURAS ADYACENTES SOD,125.0,quirurgico
165100,165200,EXENTERACIÓN DE ÓRBITA CON EXTRACCION TERAPEUTICA DE HUESO ORBITAL SOD,125.0,quirurgico
165200,169202,RESECCIÓN DE TUMOR BENIGNO DE ÓRBITA,80.0,quirurgico
169202,767901,REDUCCION ABIERTA DE BORDE O PARED ORBITAL,120.0,quirurgico
767901,767902,REDUCCION ABIERTA DE FRACTURA DE UNA PARED ORBITARIA CON INJERTO,120.0,quirurgico
767902,767904,REDUCCIÓN ABIERTA DE FRACTURA DE PISO DE ÓRBITA Y RECONSTRUCCION CON INJERTO,135.0,quirurgico
767904,767905,REDUCCIÓN ABIERTA DE FRACTURA DE PARED MEDIAL DE ÓRBITA Y RECONSTRUCCION CON INJERTO,135.0,quirurgico
767905,120000,EXTRACCION DE CUERPO EXTRAÑO INTRAOCULAR DEL SEGMENTO ANTERIOR DE OJO SOD (201),85.0,quirurgico
120000,140000,EXTRACCION DE CUERPO EXTRAÑO DEL SEGMENTO POSTERIOR DEL OJO SOD,155.0,quirurgico
140000,164100,ENUCLEACIÓN CON O SIN IMPLANTE PROTÉSICO SOD,80.0,quirurgico
164100,164200,ENUCLEACIÓN CON INJERTO DERMOGRASO SOD,120.0,quirurgico
164200,163100,EVISCERACIÓN DEL GLOBO OCULAR CON IMPLANTE SOD,90.0,quirurgico
163100,166101,INSERCIÓN SECUNDARIA DE PRÓTESIS [IMPLANTE] CON FORMACIÓN DE FONDOS DE SACO CONJUNTIVALES,100.0,quirurgico
166101,168301,PLASTIA DE ÓRBITA CON RECONSTRUCCIÓN DE FONDOS DE SACO CON INJERTOS,100.0,quirurgico
168301,152100,PROCEDIMIENTO DE ALARGAMIENTO EN UN MUSCULO EXTRAOCULAR SOD,80.0,quirurgico
152100,152200,PROCEDIMIENTO DE ACORTAMIENTO EN UN MUSCULO EXTRAOCULAR SOD,80.0,quirurgico
152200,154101,REINSERCION O RETROINSERCION DE MUSCULOS RECTOS (UNO O DOS),90.0,quirurgico
154101,154102,REINSERCION O RETROINSERCION DE MUSCULOS OBLICUOS (UNO O DOS),90.0,quirurgico
154102,154103,REINSERCION O RETROINSERCION DE MUSCULOS RECTO Y OBLICUO,150.0,quirurgico
154103,087100,RECONSTRUCCION DE PLIEGUES POR ACORTAMIENTO DE TENDÓN CANTAL MEDIAL (TELECANTO) SOD,80.0,quirurgico
087100,100100,"EXTRACCION DE CUERPO EXTRAÑO INCRUSTADO EN CONJUNTIVA, POR INCISION SOD",50.0,quirurgico
100100,111100,"EXTRACCIÓN DE CUERPO EXTRAÑO PROFUNDO EN CÓRNEA, POR INCISION SOD",50.0,quirurgico
111100,117400,QUERATOTOMÍA RADIAL MIÓPICA O ASTIGMÁTICA [CIRUGÍA REFRACTIVA INCISIONAL] SOD,60.0,quirurgico
117400,103201,"ABLACIÓN DE LESIÓN O TEJIDO DE CONJUNTIVA, POR DIATERMIA O CRIOCOAGULACION",30.0,quirurgico
103201,114200,"CAUTERIZACIÓN DE CÓRNEA (TERMO, QUIMIO, O CRIOAPLICACIÓN) SOD",30.0,quirurgico
114200,128402,"RESECCIÓN DE TUMOR DE LA ESCLERÓTICA, POR DIATERMIA O CRIOTERAPIA",30.0,quirurgico
128402,117600,QUERATECTOMÍA SOD,50.0,quirurgico
117600,114100,RESECCIÓN SIMPLE DE TUMOR DE CÓRNEA SOD,50.0,quirurgico
114100,118100,QUERATOPIGMENTACION (TATUAJE DE LA CÓRNEA) SOD,30.0,quirurgico
118100,115100,SUTURA DE CORNEA SOD,80.0,quirurgico
115100,116200,QUERATOPLASTIA PENETRANTE SOD,170.0,quirurgico
116200,115800,RETIRO DE SUTURA EN CÓRNEA SOD,30.0,quirurgico
115800,116100,QUERATOPLASTIA LAMELAR O SUPERFICIAL SOD,115.0,quirurgico
116100,115101,CORNOESCLERORRAFIA ( REPARACIÓN DE HERIDA CORNEOESCLERAL),150.0,quirurgico
02627,116300,"QUERATOPLASTIA PENETRANTE, COMBINADA CON CIRUGIA DE CATARATA,ANTIGLAUCOMATOSA O LENTE INTRAOCULAR [CIRUGIA TRIPLE] SOD",210.0,quirurgico
116300,117300,IMPLANTE DE PRÓTESIS CORNEANA (QUERATOPRÓTESIS) SOD,100.0,quirurgico
117300,117500,QUERATOTOMÍA FOTORREFRACTIVA CON LASER CON QUERATOMILEUSIS [LASIK] SOD,160.0,quirurgico
117500,115200,REPARACION DE DESHISCENCIA DE HERIDA POS OPERATORIA CORNEAL SOD,90.0,quirurgico
115200,128100,SUTURA DE LA ESCLERA (ESCLERORRAFIA) SOD,90.0,quirurgico
128100,128800,PLASTIAS EN ESCLERA (ESCLEROPLASTIA) SOD (176),90.0,quirurgico
128800,115301,REPARACION DE LACERACION O HERIDA CORNEAL CON INJERTO ESPESOR PARCIAL (5),170.0,quirurgico
115301,115302,REPARACION DE LACERACION O HERIDA CORNEAL CON INJERTO ESPESOR TOTAL (5),170.0,quirurgico
115302,116400,ESCLEROQUERATOPLASTIA SOD,170.0,quirurgico
116400,128401,"RESECCIÓN DE TUMOR DE LA ESCLERÓTICA, VÍA ABIERTA",70.0,quirurgico
128401,123500,COREOPLASTIA (PUPILOPLASTIA) SOD,50.0,quirurgico
123500,121400,"IRIDECTOMÍA ( BASAL, PERIFÉRICA Y TOTAL) SOD",80.0,quirurgico
121400,123400,REPARACION O SUTURA DE IRIDODIÁLISIS SOD,90.0,quirurgico
123400,124201,RESECCIÓN DE TUMOR DE IRIS,90.0,quirurgico
124201,124401,RESECCIÓN DE TUMOR DE CUERPO CILIAR,100.0,quirurgico
124401,123001,"IRIDOPLASTIA, CON SUTURA",90.0,quirurgico
123001,121301,"REDUCCIÓN DE HERNIA DE IRIS, POR SUTURA DE IRIS",65.0,quirurgico
121301,126601,REVISIÓN DE AMPOLLA FILTRANTE CON AGUJA,50.0,quirurgico
M02806,125500,CICLODIÁLISIS SOD,50.0,quirurgico
125500,125100,GONIOTOMIA SOD,70.0,quirurgico
125100,125400,TRABECULOTOMÍA SOD,87.0,quirurgico
125400,126400,TRABECULECTOMÍA PRIMARIA SOD (67),150.0,quirurgico
126400,126401,TRABECULECTOMÍA SECUNDARIA (CON CIRUGIA OCULAR PREVIA) (67),150.0,quirurgico
126401,126700,INSERCIÓN DE IMPLANTE PARA GLAUCOMA SOD,150.0,quirurgico
126700,126705,REVISION ANTERIOR DE TUBO DE IMPLANTE,95.0,quirurgico
126705,144101,IDENTACION ESCLERAL CON IMPLANTACION Y CRIOTERAPIA,160.0,quirurgico
144101,142101,"ABLACIÓN DE LESIÓN CORIORETINAL, POR DIATERMIA O CRIOTERAPIA",110.0,quirurgico
142101,143101,REPARACIÓN DE DESGARRO RETINAL (RETINOPEXIA) POR DIATERMIA O CRIOTERAPIA (68),130.0,quirurgico
143101,145101,"REPARACION DE DESPRENDIMIENTO DE RETINA, CON DIATERMIA O CRIOTERAPIA (69)",130.0,quirurgico
145101,127501,TRABECULOPLASTIA CON LASER,130.0,quirurgico
127501,142300,"ABLACIÓN DE LESIÓN CORIORETINAL, POR FOTOCOAGULACION (LASER) SOD",130.0,quirurgico
142300,143300,REPARACIÓN DE DESGARRO RETINAL POR FOTOCOAGULACION (LASER) SOD (68),130.0,quirurgico
143300,145300,"REPARACION DE DESPRENDIMIENTO DE RETINA, CON FOTOCOAGULACION (LASER) SOD (69)",130.0,quirurgico
145300,144102,"IDENTACION ESCLERAL CON IMPLANTACION, TAMPONAMIENTO INTERNO CON GAS (NEUMORETINOPEXIA) Y CRIOTERAPIA",170.0,quirurgico
144102,144103,"IDENTACION ESCLERAL CON IMPLANTACION, TAMPONAMIENTO INTERNO CON GAS (NEUMORETINOPEXIA) Y FOTOCOAGULACION (LASER)",200.0,quirurgico
144103,136501,CAPSULOTOMÍA,20.0,quirurgico
136501,131100,EXTRACCIÓN INTRACAPSULAR DE CRISTALINO SOD,100.0,quirurgico
131100,132200,EXTRACCIÓN EXTRACAPSULAR DE CRISTALINO POR ASPIRACION SOD,100.0,quirurgico
132200,132400,EXTRACCIÓN EXTRACAPSULAR DE CRISTALINO EN PRESENCIA DE AMPOLLA FILTRANTE PREVIA SOD,100.0,quirurgico
132400,137100,EXTRACCIÓN EXTRACAPSULAR DE CRISTALINO CON IMPLANTE DE LENTE INTRAOCULAR SUTURADO SOD,155.0,quirurgico
137100,138100,EXTRACCION DE LENTE INTRAOCULAR (PSEUDOCRISTALINO) SOD,90.0,quirurgico
138100,137200,IMPLANTE DE LENTE INTRAOCULAR SECUNDARIO SOD,90.0,quirurgico
137200,132300,EXTRACCIÓN EXTRACAPSULAR DE CRISTALINO POR FACOEMULSIFICACION SOD,125.0,quirurgico
132300,146100,RETIRO DE MATERIAL IMPLANTADO DEL SEGMENTO POSTERIOR DE OJO SOD,110.0,quirurgico
146100,147401,VITRECTOMÍA VIA POSTERIOR CON INSERCIÓN DE SILICÓN O GASES (136),190.0,quirurgico
147401,147301,VITRECTOMÍA VIA ANTERIOR CON VITRIÓFAGO,135.0,quirurgico
147301,147402,VITRECTOMÍA VIA POSTERIOR CON RETINOPEXIA,240.0,quirurgico
03101,180100,DRENAJE DE COLECCIÓN DE PABELLÓN AURICULAR SOD,22.0,quirurgico
180100,180200,DRENAJE DE COLECCIÓN DE CONDUCTO AUDITIVO EXTERNO SOD,22.0,quirurgico
180200,180300,"EXTRACCIÓN DE CUERPO EXTRAÑO DE CONDUCTO AUDITIVO EXTERNO, CON INCISION SOD",50.0,quirurgico
180300,182200,RESECCIÓN DE APÉNDICE PREAURICULAR SOD,30.0,quirurgico
182200,182100,RESECCIÓN DE FÍSTULA O QUISTE PREAURICULAR SOD,55.0,quirurgico
182100,182300,RESECCIÓN DE QUISTE DE PABELLÓN AURICULAR SOD,30.0,quirurgico
182300,183101,RESECCIÓN DE TUMOR BENIGNO DE CONDUCTO AUDITIVO EXTERNO,50.0,quirurgico
183101,183102,AURICULECTOMIA PARCIAL,110.0,quirurgico
183102,183103,AURICULECTOMIA TOTAL,120.0,quirurgico
183103,183104,AURICULECTOMIA (PARCIAL O TOTAL ) CON RESECCION PARCIAL O TOTAL DEL HUESO TEMPORAL,180.0,quirurgico
183104,202101,DRENAJE DE COLECCIÓN DE MASTOIDES,40.0,quirurgico
202101,184100,SUTURA DE LACERACION DE PABELLÓN AURICULAR SOD,30.0,quirurgico
184100,186200,RECONSTRUCCION DE MEATO AUDITIVO EXTERNO SOD (70),140.0,quirurgico
186200,187100,RECONSTRUCCIÓN DE PABELLÓN AURICULAR SOD,90.0,quirurgico
